Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1970,5,-0.023,,-0.078,-0.070,-0.086,
1970,6,-0.096,,-0.078,-0.069,-0.086,
1970,7,-0.073,,-0.077,-0.069,-0.085,
1970,8,-0.051,,-0.077,-0.069,-0.085,
1970,9,-0.127,,-0.077,-0.068,-0.085,
1970,10,-0.059,,-0.076,-0.068,-0.084,
1970,11,-0.217,,-0.076,-0.068,-0.084,
1970,12,-0.053,,-0.076,-0.067,-0.084,
1971,1,-0.032,,-0.075,-0.067,-0.083,
1971,2,-0.049,,-0.075,-0.067,-0.083,
1971,3,-0.132,,-0.075,-0.066,-0.083,
1971,4,-0.084,,-0.074,-0.066,-0.082,
1971,5,-0.151,,-0.074,-0.066,-0.082,
1971,6,-0.190,,-0.074,-0.066,-0.082,
1971,7,-0.125,,-0.073,-0.065,-0.081,
1971,8,-0.118,,-0.073,-0.065,-0.081,
1971,9,-0.038,,-0.073,-0.065,-0.081,
1971,10,-0.056,,-0.072,-0.064,-0.080,
1971,11,0.033,,-0.072,-0.064,-0.080,
1971,12,0.051,,-0.072,-0.064,-0.080,
1972,1,0.014,,-0.071,-0.063,-0.079,
1972,2,-0.074,,-0.071,-0.063,-0.079,
1972,3,-0.053,,-0.071,-0.063,-0.078,
1972,4,-0.008,,-0.070,-0.062,-0.078,
1972,5,0.044,,-0.070,-0.062,-0.078,
1972,6,0.057,,-0.070,-0.062,-0.077,
1972,7,0.073,,-0.069,-0.061,-0.077,
1972,8,-0.063,,-0.069,-0.061,-0.077,
1972,9,-0.060,,-0.069,-0.061,-0.076,
1972,10,0.023,,-0.068,-0.060,-0.076,
1972,11,0.045,,-0.068,-0.060,-0.076,
1972,12,-0.022,,-0.068,-0.060,-0.075,
1973,1,0.035,,-0.067,-0.059,-0.075,
1973,2,0.015,,-0.067,-0.059,-0.075,
1973,3,0.066,,-0.067,-0.059,-0.074,
1973,4,0.041,,-0.066,-0.058,-0.074,
1973,5,-0.062,,-0.066,-0.058,-0.074,
1973,6,-0.059,,-0.066,-0.058,-0.073,
1973,7,-0.091,,-0.065,-0.057,-0.073,
1973,8,-0.048,,-0.065,-0.057,-0.073,
1973,9,-0.044,,-0.065,-0.057,-0.072,
1973,10,0.005,,-0.064,-0.056,-0.072,
1973,11,-0.001,,-0.064,-0.056,-0.072,
1973,12,-0.065,,-0.064,-0.056,-0.071,
1974,1,-0.023,,-0.063,-0.056,-0.071,
1974,2,-0.074,,-0.063,-0.055,-0.071,
1974,3,-0.032,,-0.063,-0.055,-0.070,
1974,4,0.017,,-0.062,-0.055,-0.070,
1974,5,,,-0.062,-0.054,-0.070,
1974,6,,,-0.062,-0.054,-0.069,
1974,7,,,-0.061,-0.054,-0.069,
1974,8,,,-0.061,-0.053,-0.069,
1974,9,,,-0.061,-0.053,-0.068,
1974,10,,,-0.060,-0.053,-0.068,
1974,11,,,-0.060,-0.052,-0.068,
1974,12,,,-0.060,-0.052,-0.067,
1975,1,,,-0.059,-0.052,-0.067,
1975,2,,,-0.059,-0.051,-0.067,
1975,3,,,-0.059,-0.051,-0.066,
1975,4,,,-0.058,-0.051,-0.066,
1975,5,,,-0.058,-0.050,-0.065,
1975,6,,,-0.058,-0.050,-0.065,
1975,7,,,-0.057,-0.050,-0.065,
1975,8,,,-0.057,-0.049,-0.064,
1975,9,,,-0.057,-0.049,-0.064,
1975,10,,,-0.056,-0.049,-0.064,
1975,11,,,-0.056,-0.048,-0.063,
1975,12,,,-0.056,-0.048,-0.063,
1976,1,-0.069,,-0.055,-0.048,-0.063,
1976,2,-0.177,,-0.055,-0.047,-0.062,
